gene id	miRNA 
134266	hsa-let-7a-5p
5717	hsa-let-7a-5p
9880	hsa-let-7a-5p
54796	hsa-let-7a-5p
84240	hsa-let-7a-5p
142	hsa-let-7a-5p
65108	hsa-let-7a-5p
8884	hsa-let-7a-5p
6574	hsa-let-7a-5p
28969	hsa-let-7a-5p
7153	hsa-let-7a-5p
9025	hsa-let-7a-5p
51026	hsa-let-7a-5p
10721	hsa-let-7a-5p
205564	hsa-let-7a-5p
9480	hsa-let-7a-5p
3930	hsa-let-7a-5p
1649	hsa-let-7a-5p
81034	hsa-let-7a-5p
57722	hsa-let-7a-5p
55905	hsa-let-7a-5p
6790	hsa-let-7a-5p
84246	hsa-let-7a-5p
6603	hsa-let-7a-5p
22919	hsa-let-7a-5p
28511	hsa-let-7a-5p
7534	hsa-let-7a-5p
3586	hsa-let-7a-5p
54910	hsa-let-7a-5p
6664	hsa-let-7a-5p
6993	hsa-let-7a-5p
22913	hsa-let-7a-5p
157506	hsa-let-7a-5p
84733	hsa-let-7a-5p
1876	hsa-let-7a-5p
6809	hsa-let-7a-5p
51177	hsa-let-7a-5p
126298	hsa-let-7a-5p
10898	hsa-let-7a-5p
3159	hsa-let-7a-5p
79669	hsa-let-7a-5p
54620	hsa-let-7a-5p
285381	hsa-let-7a-5p
162427	hsa-let-7a-5p
10712	hsa-let-7a-5p
22823	hsa-let-7a-5p
836	hsa-let-7a-5p
581	hsa-let-7a-5p
83931	hsa-let-7a-5p
3224	hsa-let-7a-5p
83608	hsa-let-7a-5p
5111	hsa-let-7a-5p
8651	hsa-let-7a-5p
528	hsa-let-7a-5p
51645	hsa-let-7a-5p
9212	hsa-let-7a-5p
140883	hsa-let-7a-5p
494143	hsa-let-7a-5p
126526	hsa-let-7a-5p
93	hsa-let-7a-5p
813	hsa-let-7a-5p
9556	hsa-let-7a-5p
6785	hsa-let-7a-5p
5433	hsa-let-7a-5p
112398	hsa-let-7a-5p
65082	hsa-let-7a-5p
84725	hsa-let-7a-5p
117247	hsa-let-7a-5p
6628	hsa-let-7a-5p
7112	hsa-let-7a-5p
51126	hsa-let-7a-5p
22838	hsa-let-7a-5p
6895	hsa-let-7a-5p
56647	hsa-let-7a-5p
9755	hsa-let-7a-5p
10643	hsa-let-7a-5p
6632	hsa-let-7a-5p
27102	hsa-let-7a-5p
5531	hsa-let-7a-5p
57102	hsa-let-7a-5p
11334	hsa-let-7a-5p
2542	hsa-let-7a-5p
51534	hsa-let-7a-5p
5089	hsa-let-7a-5p
56261	hsa-let-7a-5p
7203	hsa-let-7a-5p
85364	hsa-let-7a-5p
10915	hsa-let-7a-5p
1054	hsa-let-7a-5p
10923	hsa-let-7a-5p
55636	hsa-let-7a-5p
4752	hsa-let-7a-5p
57826	hsa-let-7a-5p
25973	hsa-let-7a-5p
9768	hsa-let-7a-5p
5326	hsa-let-7a-5p
83640	hsa-let-7a-5p
51182	hsa-let-7a-5p
26100	hsa-let-7a-5p
1019	hsa-let-7a-5p
4141	hsa-let-7a-5p
5476	hsa-let-7a-5p
51571	hsa-let-7a-5p
9825	hsa-let-7a-5p
150465	hsa-let-7a-5p
203068	hsa-let-7a-5p
91608	hsa-let-7a-5p
1763	hsa-let-7a-5p
8834	hsa-let-7a-5p
157378	hsa-let-7a-5p
2287	hsa-let-7a-5p
10978	hsa-let-7a-5p
52	hsa-let-7a-5p
9296	hsa-let-7a-5p
6241	hsa-let-7a-5p
5690	hsa-let-7a-5p
10642	hsa-let-7a-5p
8091	hsa-let-7a-5p
90407	hsa-let-7a-5p
58485	hsa-let-7a-5p
993	hsa-let-7a-5p
389421	hsa-let-7a-5p
3720	hsa-miR-100-5p
83743	hsa-miR-100-5p
22976	hsa-miR-100-5p
7073	hsa-miR-100-5p
23507	hsa-miR-100-5p
1209	hsa-miR-100-5p
84191	hsa-miR-100-5p
7855	hsa-miR-100-5p
64795	hsa-miR-100-5p
4836	hsa-miR-100-5p
5478	hsa-miR-100-5p
23333	hsa-miR-200c-3p
678	hsa-miR-200c-3p
23299	hsa-miR-200c-3p
9510	hsa-miR-200c-3p
131566	hsa-miR-200c-3p
4189	hsa-miR-200c-3p
4781	hsa-miR-200c-3p
3187	hsa-miR-200c-3p
57018	hsa-miR-200c-3p
1399	hsa-miR-200c-3p
204851	hsa-miR-200c-3p
23516	hsa-miR-200c-3p
57142	hsa-miR-200c-3p
54726	hsa-miR-200c-3p
91369	hsa-miR-200c-3p
1654	hsa-miR-200c-3p
3097	hsa-miR-200c-3p
63971	hsa-miR-200c-3p
5090	hsa-miR-200c-3p
4664	hsa-miR-200c-3p
4154	hsa-miR-200c-3p
7357	hsa-miR-200c-3p
1073	hsa-miR-200c-3p
81610	hsa-miR-200c-3p
56262	hsa-miR-200c-3p
11332	hsa-miR-200c-3p
81537	hsa-miR-200c-3p
5358	hsa-miR-200c-3p
7532	hsa-miR-200c-3p
996	hsa-miR-200c-3p
92154	hsa-miR-200c-3p
253461	hsa-miR-200c-3p
6815	hsa-miR-200c-3p
5906	hsa-miR-200c-3p
26118	hsa-miR-200c-3p
10049	hsa-miR-200c-3p
22826	hsa-miR-200c-3p
6310	hsa-miR-200c-3p
54149	hsa-miR-200c-3p
8036	hsa-miR-200c-3p
9644	hsa-miR-200c-3p
2737	hsa-miR-200c-3p
51088	hsa-miR-200c-3p
23568	hsa-miR-200c-3p
5782	hsa-miR-200c-3p
57700	hsa-miR-200c-3p
51278	hsa-miR-200c-3p
3725	hsa-miR-200c-3p
3930	hsa-miR-200c-3p
5569	hsa-miR-200c-3p
4082	hsa-miR-200c-3p
9728	hsa-miR-200c-3p
10395	hsa-miR-200c-3p
161742	hsa-miR-200c-3p
29966	hsa-miR-200c-3p
6722	hsa-miR-200c-3p
4478	hsa-miR-200c-3p
5908	hsa-miR-200c-3p
7436	hsa-miR-200c-3p
1316	hsa-miR-200c-3p
22873	hsa-miR-200c-3p
64750	hsa-miR-200c-3p
154	hsa-miR-200c-3p
387	hsa-miR-200c-3p
51199	hsa-miR-200c-3p
9639	hsa-miR-200c-3p
11215	hsa-miR-200c-3p
9570	hsa-miR-200c-3p
11040	hsa-miR-200c-3p
51379	hsa-miR-200c-3p
5791	hsa-miR-200c-3p
10979	hsa-miR-200c-3p
51719	hsa-miR-200c-3p
8826	hsa-miR-200c-3p
6935	hsa-miR-200c-3p
9444	hsa-miR-200c-3p
351	hsa-miR-200c-3p
9135	hsa-miR-200c-3p
51247	hsa-miR-200c-3p
84243	hsa-miR-200c-3p
2908	hsa-miR-200c-3p
54407	hsa-miR-200c-3p
387263	hsa-miR-200c-3p
7456	hsa-miR-200c-3p
56987	hsa-miR-200c-3p
23531	hsa-miR-200c-3p
1545	hsa-miR-200c-3p
1843	hsa-miR-200c-3p
23314	hsa-miR-200c-3p
5049	hsa-miR-200c-3p
10608	hsa-miR-200c-3p
9647	hsa-miR-200c-3p
8724	hsa-miR-200c-3p
11345	hsa-miR-200c-3p
219654	hsa-miR-200c-3p
3631	hsa-miR-200c-3p
285381	hsa-miR-200c-3p
60485	hsa-miR-200c-3p
221830	hsa-miR-200c-3p
9839	hsa-miR-200c-3p
10184	hsa-miR-200c-3p
10955	hsa-miR-200c-3p
373	hsa-miR-200c-3p
4217	hsa-miR-200c-3p
2549	hsa-miR-200c-3p
90411	hsa-miR-200c-3p
7320	hsa-miR-200c-3p
221937	hsa-miR-200c-3p
10927	hsa-miR-200c-3p
6789	hsa-miR-200c-3p
23291	hsa-miR-200c-3p
2135	hsa-miR-200c-3p
51421	hsa-miR-200c-3p
79642	hsa-miR-200c-3p
122786	hsa-miR-200c-3p
813	hsa-miR-200c-3p
25948	hsa-miR-200c-3p
11168	hsa-miR-200c-3p
5980	hsa-miR-200c-3p
51465	hsa-miR-200c-3p
9807	hsa-miR-200c-3p
29959	hsa-miR-200c-3p
730094	hsa-miR-200c-3p
529	hsa-miR-200c-3p
10484	hsa-miR-200c-3p
390	hsa-miR-200c-3p
84687	hsa-miR-200c-3p
23111	hsa-miR-200c-3p
10150	hsa-miR-200c-3p
158747	hsa-miR-200c-3p
4674	hsa-miR-200c-3p
7128	hsa-miR-200c-3p
445815	hsa-miR-200c-3p
80335	hsa-miR-200c-3p
22856	hsa-miR-200c-3p
9612	hsa-miR-200c-3p
116068	hsa-miR-200c-3p
7003	hsa-miR-200c-3p
11120	hsa-miR-200c-3p
6879	hsa-miR-200c-3p
79594	hsa-miR-200c-3p
57690	hsa-miR-200c-3p
25959	hsa-miR-200c-3p
85360	hsa-miR-200c-3p
79776	hsa-miR-200c-3p
283659	hsa-miR-200c-3p
7094	hsa-miR-200c-3p
80205	hsa-miR-200c-3p
51762	hsa-miR-200c-3p
25932	hsa-miR-200c-3p
25897	hsa-miR-200c-3p
64921	hsa-miR-200c-3p
8867	hsa-miR-200c-3p
7871	hsa-miR-200c-3p
2004	hsa-miR-200c-3p
51232	hsa-miR-200c-3p
22841	hsa-miR-200c-3p
57826	hsa-miR-200c-3p
23515	hsa-miR-200c-3p
1282	hsa-miR-200c-3p
1039	hsa-miR-200c-3p
5601	hsa-miR-200c-3p
56681	hsa-miR-200c-3p
54861	hsa-miR-200c-3p
79845	hsa-miR-200c-3p
405	hsa-miR-200c-3p
152006	hsa-miR-200c-3p
11228	hsa-miR-200c-3p
93621	hsa-miR-200c-3p
203068	hsa-miR-200c-3p
2273	hsa-miR-200c-3p
3708	hsa-miR-200c-3p
5066	hsa-miR-200c-3p
55631	hsa-miR-200c-3p
23037	hsa-miR-200c-3p
84206	hsa-miR-200c-3p
114882	hsa-miR-200c-3p
54749	hsa-miR-200c-3p
6515	hsa-miR-200c-3p
4299	hsa-miR-200c-3p
27252	hsa-miR-200c-3p
2113	hsa-miR-200c-3p
6925	hsa-miR-200c-3p
64778	hsa-miR-200c-3p
23032	hsa-miR-200c-3p
5728	hsa-miR-200c-3p
57157	hsa-miR-200c-3p
23333	hsa-miR-141-3p
53339	hsa-miR-141-3p
56776	hsa-miR-141-3p
55796	hsa-miR-141-3p
10776	hsa-miR-141-3p
23299	hsa-miR-141-3p
5567	hsa-miR-141-3p
3842	hsa-miR-141-3p
9929	hsa-miR-141-3p
204851	hsa-miR-141-3p
57169	hsa-miR-141-3p
861	hsa-miR-141-3p
7543	hsa-miR-141-3p
57142	hsa-miR-141-3p
91369	hsa-miR-141-3p
92912	hsa-miR-141-3p
10908	hsa-miR-141-3p
10092	hsa-miR-141-3p
9374	hsa-miR-141-3p
1762	hsa-miR-141-3p
4154	hsa-miR-141-3p
1073	hsa-miR-141-3p
54855	hsa-miR-141-3p
1810	hsa-miR-141-3p
677	hsa-miR-141-3p
5308	hsa-miR-141-3p
4215	hsa-miR-141-3p
7532	hsa-miR-141-3p
374986	hsa-miR-141-3p
998	hsa-miR-141-3p
57708	hsa-miR-141-3p
3843	hsa-miR-141-3p
22826	hsa-miR-141-3p
6310	hsa-miR-141-3p
2844	hsa-miR-141-3p
80351	hsa-miR-141-3p
1387	hsa-miR-141-3p
5793	hsa-miR-141-3p
201475	hsa-miR-141-3p
55870	hsa-miR-141-3p
392	hsa-miR-141-3p
166968	hsa-miR-141-3p
2885	hsa-miR-141-3p
6497	hsa-miR-141-3p
10628	hsa-miR-141-3p
3725	hsa-miR-141-3p
3930	hsa-miR-141-3p
7107	hsa-miR-141-3p
219771	hsa-miR-141-3p
8450	hsa-miR-141-3p
27314	hsa-miR-141-3p
142891	hsa-miR-141-3p
161742	hsa-miR-141-3p
4747	hsa-miR-141-3p
7832	hsa-miR-141-3p
157922	hsa-miR-141-3p
821	hsa-miR-141-3p
11215	hsa-miR-141-3p
900	hsa-miR-141-3p
10659	hsa-miR-141-3p
6935	hsa-miR-141-3p
23112	hsa-miR-141-3p
9444	hsa-miR-141-3p
6777	hsa-miR-141-3p
91947	hsa-miR-141-3p
1021	hsa-miR-141-3p
10933	hsa-miR-141-3p
25778	hsa-miR-141-3p
2908	hsa-miR-141-3p
54407	hsa-miR-141-3p
26953	hsa-miR-141-3p
5573	hsa-miR-141-3p
5813	hsa-miR-141-3p
7456	hsa-miR-141-3p
1545	hsa-miR-141-3p
9969	hsa-miR-141-3p
8556	hsa-miR-141-3p
84919	hsa-miR-141-3p
219899	hsa-miR-141-3p
4628	hsa-miR-141-3p
11345	hsa-miR-141-3p
219654	hsa-miR-141-3p
2627	hsa-miR-141-3p
283349	hsa-miR-141-3p
6383	hsa-miR-141-3p
4884	hsa-miR-141-3p
25816	hsa-miR-141-3p
9839	hsa-miR-141-3p
9782	hsa-miR-141-3p
115207	hsa-miR-141-3p
11119	hsa-miR-141-3p
23291	hsa-miR-141-3p
1398	hsa-miR-141-3p
55294	hsa-miR-141-3p
7812	hsa-miR-141-3p
22887	hsa-miR-141-3p
813	hsa-miR-141-3p
8411	hsa-miR-141-3p
7707	hsa-miR-141-3p
3480	hsa-miR-141-3p
25948	hsa-miR-141-3p
144165	hsa-miR-141-3p
5980	hsa-miR-141-3p
54386	hsa-miR-141-3p
51479	hsa-miR-141-3p
55315	hsa-miR-141-3p
730094	hsa-miR-141-3p
10384	hsa-miR-141-3p
9821	hsa-miR-141-3p
5534	hsa-miR-141-3p
23136	hsa-miR-141-3p
160897	hsa-miR-141-3p
10687	hsa-miR-141-3p
1176	hsa-miR-141-3p
84312	hsa-miR-141-3p
27	hsa-miR-141-3p
1499	hsa-miR-141-3p
92126	hsa-miR-141-3p
80232	hsa-miR-141-3p
283659	hsa-miR-141-3p
80205	hsa-miR-141-3p
9589	hsa-miR-141-3p
51762	hsa-miR-141-3p
25932	hsa-miR-141-3p
23471	hsa-miR-141-3p
153830	hsa-miR-141-3p
84159	hsa-miR-141-3p
153241	hsa-miR-141-3p
27086	hsa-miR-141-3p
7227	hsa-miR-141-3p
868	hsa-miR-141-3p
55788	hsa-miR-141-3p
8975	hsa-miR-141-3p
56951	hsa-miR-141-3p
57826	hsa-miR-141-3p
23515	hsa-miR-141-3p
127253	hsa-miR-141-3p
56681	hsa-miR-141-3p
54861	hsa-miR-141-3p
79845	hsa-miR-141-3p
23169	hsa-miR-141-3p
152006	hsa-miR-141-3p
79872	hsa-miR-141-3p
127933	hsa-miR-141-3p
64398	hsa-miR-141-3p
80311	hsa-miR-141-3p
23466	hsa-miR-141-3p
5066	hsa-miR-141-3p
2619	hsa-miR-141-3p
64062	hsa-miR-141-3p
25	hsa-miR-141-3p
6925	hsa-miR-141-3p
132864	hsa-miR-141-3p
3344	hsa-miR-141-3p
2045	hsa-miR-141-3p
9908	hsa-miR-141-3p
5728	hsa-miR-141-3p
7803	hsa-miR-141-3p
5250	hsa-miR-196a-5p
754	hsa-miR-196a-5p
4792	hsa-miR-196a-5p
6840	hsa-miR-196a-5p
7049	hsa-miR-196a-5p
2651	hsa-miR-196a-5p
5090	hsa-miR-196a-5p
4154	hsa-miR-196a-5p
23554	hsa-miR-196a-5p
23387	hsa-miR-196a-5p
9709	hsa-miR-196a-5p
122525	hsa-miR-196a-5p
6821	hsa-miR-196a-5p
55573	hsa-miR-196a-5p
64419	hsa-miR-196a-5p
162073	hsa-miR-196a-5p
8976	hsa-miR-196a-5p
201626	hsa-miR-196a-5p
6672	hsa-miR-196a-5p
154	hsa-miR-196a-5p
387	hsa-miR-196a-5p
22849	hsa-miR-196a-5p
10659	hsa-miR-196a-5p
1901	hsa-miR-196a-5p
2908	hsa-miR-196a-5p
1738	hsa-miR-196a-5p
153396	hsa-miR-196a-5p
80223	hsa-miR-196a-5p
7812	hsa-miR-196a-5p
9265	hsa-miR-196a-5p
133015	hsa-miR-196a-5p
5898	hsa-miR-196a-5p
84895	hsa-miR-196a-5p
301	hsa-miR-196a-5p
729830	hsa-miR-196a-5p
9755	hsa-miR-196a-5p
2729	hsa-miR-196a-5p
2060	hsa-miR-196a-5p
7094	hsa-miR-196a-5p
1389	hsa-miR-196a-5p
10771	hsa-miR-196a-5p
9921	hsa-miR-196a-5p
22841	hsa-miR-196a-5p
80315	hsa-miR-196a-5p
11228	hsa-miR-196a-5p
220213	hsa-miR-196a-5p
11080	hsa-miR-196a-5p
84897	hsa-miR-196a-5p
5087	hsa-miR-196a-5p
114907	hsa-miR-615-3p
29964	hsa-miR-615-3p
57106	hsa-miR-148b-3p
66036	hsa-miR-148b-3p
894	hsa-miR-148b-3p
51341	hsa-miR-148b-3p
4335	hsa-miR-148b-3p
27020	hsa-miR-148b-3p
121457	hsa-miR-148b-3p
131566	hsa-miR-148b-3p
6095	hsa-miR-148b-3p
3202	hsa-miR-148b-3p
57142	hsa-miR-148b-3p
259230	hsa-miR-148b-3p
10908	hsa-miR-148b-3p
63971	hsa-miR-148b-3p
90627	hsa-miR-148b-3p
1073	hsa-miR-148b-3p
677	hsa-miR-148b-3p
4131	hsa-miR-148b-3p
11278	hsa-miR-148b-3p
667	hsa-miR-148b-3p
92154	hsa-miR-148b-3p
81846	hsa-miR-148b-3p
5906	hsa-miR-148b-3p
57708	hsa-miR-148b-3p
7048	hsa-miR-148b-3p
57561	hsa-miR-148b-3p
201475	hsa-miR-148b-3p
6386	hsa-miR-148b-3p
801	hsa-miR-148b-3p
10253	hsa-miR-148b-3p
10782	hsa-miR-148b-3p
10628	hsa-miR-148b-3p
5569	hsa-miR-148b-3p
3705	hsa-miR-148b-3p
2043	hsa-miR-148b-3p
132430	hsa-miR-148b-3p
11096	hsa-miR-148b-3p
1316	hsa-miR-148b-3p
4134	hsa-miR-148b-3p
11215	hsa-miR-148b-3p
29967	hsa-miR-148b-3p
57688	hsa-miR-148b-3p
51035	hsa-miR-148b-3p
51028	hsa-miR-148b-3p
10618	hsa-miR-148b-3p
3091	hsa-miR-148b-3p
1948	hsa-miR-148b-3p
9444	hsa-miR-148b-3p
8848	hsa-miR-148b-3p
25778	hsa-miR-148b-3p
23531	hsa-miR-148b-3p
1843	hsa-miR-148b-3p
4092	hsa-miR-148b-3p
90	hsa-miR-148b-3p
9823	hsa-miR-148b-3p
150094	hsa-miR-148b-3p
4884	hsa-miR-148b-3p
9839	hsa-miR-148b-3p
1435	hsa-miR-148b-3p
29979	hsa-miR-148b-3p
147463	hsa-miR-148b-3p
8682	hsa-miR-148b-3p
57326	hsa-miR-148b-3p
54386	hsa-miR-148b-3p
55667	hsa-miR-148b-3p
51552	hsa-miR-148b-3p
8829	hsa-miR-148b-3p
93380	hsa-miR-148b-3p
84895	hsa-miR-148b-3p
5621	hsa-miR-148b-3p
9448	hsa-miR-148b-3p
3696	hsa-miR-148b-3p
4094	hsa-miR-148b-3p
23503	hsa-miR-148b-3p
57690	hsa-miR-148b-3p
3910	hsa-miR-148b-3p
85360	hsa-miR-148b-3p
654	hsa-miR-148b-3p
4052	hsa-miR-148b-3p
3213	hsa-miR-148b-3p
26136	hsa-miR-148b-3p
7871	hsa-miR-148b-3p
8030	hsa-miR-148b-3p
3988	hsa-miR-148b-3p
1808	hsa-miR-148b-3p
2004	hsa-miR-148b-3p
23673	hsa-miR-148b-3p
1282	hsa-miR-148b-3p
54861	hsa-miR-148b-3p
152006	hsa-miR-148b-3p
11228	hsa-miR-148b-3p
64838	hsa-miR-148b-3p
1783	hsa-miR-148b-3p
26122	hsa-miR-148b-3p
3708	hsa-miR-148b-3p
2619	hsa-miR-148b-3p
55207	hsa-miR-148b-3p
25	hsa-miR-148b-3p
54749	hsa-miR-148b-3p
6515	hsa-miR-148b-3p
23446	hsa-miR-148b-3p
11080	hsa-miR-148b-3p
2137	hsa-miR-148b-3p
2295	hsa-miR-148b-3p
3949	hsa-miR-148b-3p
85461	hsa-miR-148b-3p
9859	hsa-miR-148b-3p
2045	hsa-miR-148b-3p
10015	hsa-miR-148b-3p
800	hsa-miR-148b-3p
5728	hsa-miR-148b-3p
9741	hsa-miR-148b-3p
5420	hsa-miR-148b-3p
51306	hsa-miR-148b-3p
509	hsa-miR-26a-5p
2762	hsa-miR-26a-5p
6009	hsa-miR-26a-5p
6728	hsa-miR-26a-5p
9824	hsa-miR-26a-5p
3320	hsa-miR-26a-5p
54951	hsa-miR-26a-5p
160418	hsa-miR-26a-5p
3842	hsa-miR-26a-5p
23512	hsa-miR-26a-5p
84002	hsa-miR-26a-5p
6421	hsa-miR-26a-5p
201292	hsa-miR-26a-5p
144455	hsa-miR-26a-5p
10970	hsa-miR-26a-5p
7752	hsa-miR-26a-5p
11235	hsa-miR-26a-5p
10342	hsa-miR-26a-5p
7884	hsa-miR-26a-5p
6732	hsa-miR-26a-5p
84946	hsa-miR-26a-5p
6535	hsa-miR-26a-5p
84908	hsa-miR-26a-5p
5955	hsa-miR-26a-5p
8943	hsa-miR-26a-5p
9134	hsa-miR-26a-5p
55206	hsa-miR-26a-5p
55165	hsa-miR-26a-5p
1478	hsa-miR-26a-5p
124801	hsa-miR-26a-5p
23401	hsa-miR-26a-5p
375	hsa-miR-26a-5p
81624	hsa-miR-26a-5p
1362	hsa-miR-26a-5p
64768	hsa-miR-26a-5p
8754	hsa-miR-26a-5p
7153	hsa-miR-26a-5p
51026	hsa-miR-26a-5p
55789	hsa-miR-26a-5p
8851	hsa-miR-26a-5p
339287	hsa-miR-26a-5p
205564	hsa-miR-26a-5p
10036	hsa-miR-26a-5p
80155	hsa-miR-26a-5p
4905	hsa-miR-26a-5p
10651	hsa-miR-26a-5p
4085	hsa-miR-26a-5p
8702	hsa-miR-26a-5p
9377	hsa-miR-26a-5p
4150	hsa-miR-26a-5p
3312	hsa-miR-26a-5p
8408	hsa-miR-26a-5p
7436	hsa-miR-26a-5p
157922	hsa-miR-26a-5p
64841	hsa-miR-26a-5p
8079	hsa-miR-26a-5p
8872	hsa-miR-26a-5p
2936	hsa-miR-26a-5p
3954	hsa-miR-26a-5p
195828	hsa-miR-26a-5p
55969	hsa-miR-26a-5p
81539	hsa-miR-26a-5p
84243	hsa-miR-26a-5p
55248	hsa-miR-26a-5p
7020	hsa-miR-26a-5p
57003	hsa-miR-26a-5p
55635	hsa-miR-26a-5p
983	hsa-miR-26a-5p
55759	hsa-miR-26a-5p
3775	hsa-miR-26a-5p
5110	hsa-miR-26a-5p
93323	hsa-miR-26a-5p
54620	hsa-miR-26a-5p
9456	hsa-miR-26a-5p
10935	hsa-miR-26a-5p
1965	hsa-miR-26a-5p
54541	hsa-miR-26a-5p
55686	hsa-miR-26a-5p
10440	hsa-miR-26a-5p
9343	hsa-miR-26a-5p
767558	hsa-miR-26a-5p
283373	hsa-miR-26a-5p
5111	hsa-miR-26a-5p
10622	hsa-miR-26a-5p
9689	hsa-miR-26a-5p
26973	hsa-miR-26a-5p
221035	hsa-miR-26a-5p
1337	hsa-miR-26a-5p
55255	hsa-miR-26a-5p
134218	hsa-miR-26a-5p
3093	hsa-miR-26a-5p
7319	hsa-miR-26a-5p
25940	hsa-miR-26a-5p
84910	hsa-miR-26a-5p
9231	hsa-miR-26a-5p
7326	hsa-miR-26a-5p
5352	hsa-miR-26a-5p
79094	hsa-miR-26a-5p
219988	hsa-miR-26a-5p
10484	hsa-miR-26a-5p
6873	hsa-miR-26a-5p
9690	hsa-miR-26a-5p
1213	hsa-miR-26a-5p
23367	hsa-miR-26a-5p
9318	hsa-miR-26a-5p
55299	hsa-miR-26a-5p
5571	hsa-miR-26a-5p
6744	hsa-miR-26a-5p
133	hsa-miR-26a-5p
26135	hsa-miR-26a-5p
2237	hsa-miR-26a-5p
160897	hsa-miR-26a-5p
80346	hsa-miR-26a-5p
387521	hsa-miR-26a-5p
3838	hsa-miR-26a-5p
7371	hsa-miR-26a-5p
339344	hsa-miR-26a-5p
23276	hsa-miR-26a-5p
898	hsa-miR-26a-5p
1033	hsa-miR-26a-5p
7019	hsa-miR-26a-5p
10105	hsa-miR-26a-5p
578	hsa-miR-26a-5p
990	hsa-miR-26a-5p
53981	hsa-miR-26a-5p
11056	hsa-miR-26a-5p
94081	hsa-miR-26a-5p
9761	hsa-miR-26a-5p
51128	hsa-miR-26a-5p
1054	hsa-miR-26a-5p
10096	hsa-miR-26a-5p
51388	hsa-miR-26a-5p
8050	hsa-miR-26a-5p
10746	hsa-miR-26a-5p
5194	hsa-miR-26a-5p
54619	hsa-miR-26a-5p
1024	hsa-miR-26a-5p
55326	hsa-miR-26a-5p
57019	hsa-miR-26a-5p
7764	hsa-miR-26a-5p
7531	hsa-miR-26a-5p
51571	hsa-miR-26a-5p
284018	hsa-miR-26a-5p
11335	hsa-miR-26a-5p
23657	hsa-miR-26a-5p
7416	hsa-miR-26a-5p
829	hsa-miR-26a-5p
1763	hsa-miR-26a-5p
23219	hsa-miR-26a-5p
92140	hsa-miR-26a-5p
3925	hsa-miR-26a-5p
4683	hsa-miR-26a-5p
637	hsa-miR-26a-5p
51692	hsa-miR-26a-5p
8091	hsa-miR-26a-5p
10498	hsa-miR-26a-5p
25814	hsa-miR-26a-5p
51280	hsa-miR-26a-5p
3767	hsa-let-7i-5p
5465	hsa-let-7i-5p
253260	hsa-let-7i-5p
26148	hsa-let-7i-5p
9053	hsa-let-7i-5p
23001	hsa-let-7i-5p
6840	hsa-let-7i-5p
3157	hsa-let-7i-5p
23405	hsa-let-7i-5p
3202	hsa-let-7i-5p
63027	hsa-let-7i-5p
22834	hsa-let-7i-5p
22893	hsa-let-7i-5p
10766	hsa-let-7i-5p
222236	hsa-let-7i-5p
23554	hsa-let-7i-5p
10910	hsa-let-7i-5p
55812	hsa-let-7i-5p
5859	hsa-let-7i-5p
4850	hsa-let-7i-5p
79805	hsa-let-7i-5p
65979	hsa-let-7i-5p
25847	hsa-let-7i-5p
84612	hsa-let-7i-5p
5903	hsa-let-7i-5p
51361	hsa-let-7i-5p
8763	hsa-let-7i-5p
5162	hsa-let-7i-5p
53344	hsa-let-7i-5p
28969	hsa-let-7i-5p
5514	hsa-let-7i-5p
10224	hsa-let-7i-5p
8976	hsa-let-7i-5p
26130	hsa-let-7i-5p
57579	hsa-let-7i-5p
84498	hsa-let-7i-5p
23089	hsa-let-7i-5p
9658	hsa-let-7i-5p
7832	hsa-let-7i-5p
157567	hsa-let-7i-5p
28511	hsa-let-7i-5p
22849	hsa-let-7i-5p
254048	hsa-let-7i-5p
900	hsa-let-7i-5p
1974	hsa-let-7i-5p
9069	hsa-let-7i-5p
10087	hsa-let-7i-5p
8994	hsa-let-7i-5p
8945	hsa-let-7i-5p
7552	hsa-let-7i-5p
91	hsa-let-7i-5p
387263	hsa-let-7i-5p
10513	hsa-let-7i-5p
112479	hsa-let-7i-5p
126298	hsa-let-7i-5p
55031	hsa-let-7i-5p
3205	hsa-let-7i-5p
8491	hsa-let-7i-5p
79669	hsa-let-7i-5p
9456	hsa-let-7i-5p
8019	hsa-let-7i-5p
96459	hsa-let-7i-5p
92	hsa-let-7i-5p
9543	hsa-let-7i-5p
137886	hsa-let-7i-5p
5048	hsa-let-7i-5p
9689	hsa-let-7i-5p
331	hsa-let-7i-5p
7799	hsa-let-7i-5p
80223	hsa-let-7i-5p
90007	hsa-let-7i-5p
93	hsa-let-7i-5p
7750	hsa-let-7i-5p
552889	hsa-let-7i-5p
3480	hsa-let-7i-5p
6785	hsa-let-7i-5p
84725	hsa-let-7i-5p
133015	hsa-let-7i-5p
9453	hsa-let-7i-5p
22838	hsa-let-7i-5p
10765	hsa-let-7i-5p
730094	hsa-let-7i-5p
57509	hsa-let-7i-5p
220963	hsa-let-7i-5p
9819	hsa-let-7i-5p
81563	hsa-let-7i-5p
131405	hsa-let-7i-5p
55623	hsa-let-7i-5p
5774	hsa-let-7i-5p
5451	hsa-let-7i-5p
10336	hsa-let-7i-5p
6744	hsa-let-7i-5p
56647	hsa-let-7i-5p
9755	hsa-let-7i-5p
59343	hsa-let-7i-5p
56254	hsa-let-7i-5p
3632	hsa-let-7i-5p
5869	hsa-let-7i-5p
6293	hsa-let-7i-5p
345778	hsa-let-7i-5p
26035	hsa-let-7i-5p
